molecule_chembl_id,Smiles
CHEMBL1873904,CCCCc1cc(=O)oc2cc(OC(C)C(=O)NCCN3CCOCC3)ccc12
CHEMBL2386523,CC(O)c1ccc2c(c1)CC[C@H]1C(C)(C)C(=O)CC[C@]21C
CHEMBL2286661,CCc1ccccc1OCc1cccc(C(OC)C(=O)NC)c1
CHEMBL423724,CC[n+]1cc(C)cn1CC1CC(c2ccccc2)(c2ccccc2)C(=O)O1
CHEMBL2286398,COC(=O)C(OC)c1cccc(COc2cccc(C)c2)c1
CHEMBL42516,COc1c(C)c(O)c2c(c1O)c(CO)c1n2CCCC1=O
CHEMBL1434191,CCC(C)NC(=O)c1c(C)oc2ncn(CC(C)C)c(=O)c12
CHEMBL1162880,COc1cc(C(=O)C2CN=C3C=CC=CN3C2)cc(OC)c1OC
CHEMBL3113782,CCc1ccc(/C=C/[C@@H]2CCCCN2)cc1
CHEMBL1475535,COc1ccc(C(=O)NCc2cn3ccc(C)cc3n2)cc1
CHEMBL2419685,N#Cc1cc(C#N)c(=NC2CCN(Cc3ccccc3)CC2)[nH]c1Cl
CHEMBL1541377,COc1ccc(S(=O)(=O)NCc2csc(C)n2)cc1
CHEMBL153765,CN(CCCC1CCCCC1)c1nc(=NCCc2ccc(O)cc2)nc(N2CCNCC2)[nH]1
CHEMBL1335105,CCn1ccc2cc(S(=O)(=O)N3CCCN(C(=O)Nc4ccc(C)cc4Cl)CC3)ccc21
CHEMBL3134236,COc1ccc(Cl)cc1CNCCc1ccc(CCC(=O)O)cc1
CHEMBL1454444,CS(=O)(=O)N1CCN(c2ccccc2NC(=O)c2cccnc2Cl)CC1
CHEMBL31779,COc1ccc(-c2ccc(OC)c(OC)c2OC)c([N+](=O)[O-])c1
CHEMBL198218,CNC(=O)c1cccc(C)c1NC(=O)c1ccc(C(F)(F)F)cc1C
CHEMBL372559,CCNC(=O)c1cccc(C)c1NC(=O)c1ccc(C(F)(F)F)cc1C
CHEMBL2285756,CN(C)C1CSCSC1
CHEMBL2289560,CCOC(=O)C1(C(C)=O)SCC(N(C)C)CS1
CHEMBL1883119,COc1cccc(N2CCN(C(=S)Nc3ccccc3OC)CC2)c1
CHEMBL382554,FC(F)(F)CN(Cc1ccccc1C(F)(F)F)C1CCNCC1
CHEMBL1354919,COc1cccc(CNC(=O)CSc2cc(C)[nH]c(=O)n2)c1
CHEMBL3582500,COc1cc(N2CCCC2)ccc1/C=C(\C#N)C(=O)O
CHEMBL2131894,O=C(NCCCOc1ccc([N+](=O)[O-])cc1Cl)OCc1ccccc1
CHEMBL205655,Cc1ccccc1-c1ccc(CC2NC(=O)c3cc(Cl)ccc3N(C)C2=O)cc1
CHEMBL1874121,Nc1ccc(Sc2ccccc2Cl)nc1
CHEMBL4293833,O=C(CCN1CCN(c2ccc(Cl)cc2)CC1)c1cc2c3c(c1)CCC(=O)N3CCC2
CHEMBL236393,N#Cc1ccc(Oc2ccc(CCNCc3ccccc3)cc2)nc1
CHEMBL1873154,NC(=O)CN1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1
CHEMBL4286480,COc1ccc(OC)c(/C=C/C(=O)c2c(O)cc(C)oc2=O)c1
CHEMBL1905819,O=C(CCNS(=O)(=O)c1ccc(Br)cc1)N1CCCCCCC1
CHEMBL215864,COc1ccc(-n2ccc(-c3ccc(F)cc3)c2O)cc1OCCN1CCC(C)CC1
CHEMBL2381986,Cc1cc(=Nc2nc(=N[C@@H](C)c3ccc(F)cn3)c(F)c(N3CCS(=O)(=O)CC3)[nH]2)[nH][nH]1
CHEMBL1775164,COC(=O)c1cn(Cc2ccc(Br)cc2)c2ccccc12
CHEMBL4170269,Cc1cc(=O)oc2cc(OCCSC(=S)N3CCN(c4ncccn4)CC3)ccc12
CHEMBL389793,O=C(c1cc(=O)c2cc3[nH]c(=O)oc3cc2[nH]1)N1CCC(Cc2ccccc2)CC1
CHEMBL395096,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(F)(F)CC4)ccc32)cc1
CHEMBL200695,O=C1NCN(c2ccccc2)C12CCN([C@@H]1CCCC[C@@]1(O)c1cccnc1)CC2
CHEMBL583800,Nc1ccccc1C=NNC(=O)CN1CCN(Cc2ccccc2)CC1
CHEMBL1864253,Cc1ccc(NC(=O)C2CCCN2C(=O)Oc2ccccc2)c(C)c1
CHEMBL1353390,COc1ccc(F)cc1S(=O)(=O)N1CCCCC1
CHEMBL39566,CC1(C)NC(=O)N(CC(COc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)N(O)C=O)C1=O
CHEMBL1915420,COC(=O)c1cccc2c1[nH]c(=Nc1cccc(Cl)c1)c1ccncc12
CHEMBL1438307,Cc1nc(CCNC(=O)Cc2ccc(F)cc2)cs1
CHEMBL1898786,CC(Cc1ccccc1)N1CCCC1=O
CHEMBL593522,COc1ccc(Cc2cc3c(cc2Cl)CO[C@]32O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(C)c1
CHEMBL72632,CCCCN=C(N)NOCc1ccccc1
CHEMBL279859,O=c1[nH]c2cc3cc(N4CCN(c5ccccc5)CC4)ccc3nc2[nH]1
CHEMBL279577,c1ccc(Cc2ccc(OCCn3cnc4ncccc43)cc2)cc1
CHEMBL1642750,NC(=O)c1ccc2c(c1)CCCN2c1ccc(CNC2CCN(C3CCOCC3)CC2)cc1
CHEMBL1082969,O=C1CC[C@@]23OCCN(CC4CC4)[C@@H]2Cc2ccc(O)c4c2[C@H]3C1O4
CHEMBL1434527,CNS(=O)(=O)c1ccc(C(=O)NCC(=O)NCC2COc3ccccc3O2)cc1
CHEMBL156543,CCCCC(CN(O)C=O)C(=O)NC(C(=O)c1cc2ccccc2o1)C(C)(C)C
CHEMBL1099124,COCCCNC(=O)c1cc(S(N)(=O)=O)cnc1Sc1ccccc1
CHEMBL1643096,CCc1c(CC2CCCCC2)[nH]c(SCC(C)C)nc1=O
CHEMBL1870979,Cc1ccc(CNS(=O)(=O)c2cn(C)c(=O)n(C)c2=O)cc1
CHEMBL1727389,CCCn1c(SCC(=O)NCCCN2CCCC2=O)nc2ccccc2c1=O
CHEMBL1081555,O=C(CC1CCCCCCCC(=O)OC(c2ccccc2)C=NC1=O)NCc1ccc(Cl)cc1
CHEMBL233384,CC(=O)NC(C)C#Cc1cnc(Oc2ccc(OCC3CC3)cc2Cl)s1
CHEMBL233383,CCCOc1ccc(Oc2ncc(C#CC(C)NC(C)=O)s2)c(Cl)c1
CHEMBL523680,O=C1C[C@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2occc21
CHEMBL1880174,O=C(CCC(=O)N(CC(=O)NCCc1ccccc1)Cc1ccccc1)N=c1cccc[nH]1
CHEMBL1905311,O=C(CSc1nc(=O)cc[nH]1)NC1CCCCCC1
CHEMBL2112973,CCNC(=O)N1CC2C(=NO[C@H]2CN2CCN(C/C=C/c3ccccc3)CC2)c2ccccc21
CHEMBL1349558,CC(C)CC1c2c(c(O)n(-c3ccccc3)c2O)ON1c1ccccc1
CHEMBL1698489,CC(=O)N=c1ccn(Cc2c(F)cccc2Cl)[nH]1
CHEMBL369179,NS(=O)(=O)c1ccc(C(=O)NNC(=O)Nc2ccc([N+](=O)[O-])cc2)cc1
CHEMBL1721002,CCOc1ccc(OCC)c(NC(=O)C2CCN(c3ncccn3)CC2)c1
CHEMBL1895229,COCCN(C(=O)CCC(=O)N=c1cccc[nH]1)C(C(=O)NC(C)(C)C)c1ccc(OC)cc1
CHEMBL4296703,COc1cc2oc(-c3ccc(CN4CCCCC4)cc3)cc(=O)c2cc1OC
CHEMBL3581432,CC(C)CCNC(=O)Cc1ccc(O)c(Cl)c1
CHEMBL1473202,COc1ccc(C2c3c(oc4ccc(Cl)cc4c3=O)C(=O)N2CCCN(C)C)cc1OC
CHEMBL1583213,COc1ccc(-n2[nH]c3c(c2=NC(=O)c2cc(Br)ccc2Cl)C[S+]([O-])C3)cc1
CHEMBL1708252,CN(C)CCOC(=O)c1ccc(COc2ccccc2Br)o1
CHEMBL604282,Nc1cc(Cl)ccc1-n1cc(C(=O)C(=O)N=c2cc[nH]cc2)c2ccccc21
CHEMBL603865,COc1ccc(-n2cc(C(=O)C(=O)N=c3cc[nH]cc3)c3ccccc32)cc1
CHEMBL1877233,O=C(CN(CCc1ccccc1)C(=O)c1csnn1)NCc1ccc(F)cc1
CHEMBL418374,CCCCCCCCCN1CCC[C@H]1CNC(=O)c1cc(Cl)cc2c1OCC(=O)N2C
CHEMBL1883241,O=C(NCC(F)(F)F)c1ccc(S(=O)(=O)N2CCN(C(=O)C3CCCO3)CC2)cc1
CHEMBL1903491,O=C(CCNS(=O)(=O)c1ccccc1)NNC(=O)COc1ccc(Cl)cc1
CHEMBL1703344,O=C(c1cc(-c2ccncc2)nc2ccccc12)N1CCOCC1
CHEMBL1345726,CSCCC(NC(=O)CCN1C(=O)c2ccccc2C1=O)C(=O)O
CHEMBL576451,COc1ccc2c(c1)C(=O)C(c1ccc(N)cc1)=[N+]2[O-]
CHEMBL454480,O=C1CCc2cc(O)oc2C1
CHEMBL1542633,CC12CCC(C(=O)NCc3ccco3)(OC1=O)C2(C)C
CHEMBL1583219,O=C(c1cccs1)N(Cc1cccc(Cl)c1)C1CCS(=O)(=O)C1
CHEMBL1609307,CCN(CC(=O)Nc1c(F)cccc1F)C(=O)C1CC1C
CHEMBL1870319,Cc1cc(=NC(=O)c2ccc(Cl)c(S(=O)(=O)N3CCOCC3)c2)[nH]o1
CHEMBL89634,NS(=O)(=O)c1cc(S(N)(=O)=O)c(NC(=O)c2cccc(C(=O)O)n2)c(Cl)c1Cl
CHEMBL128691,CCCCc1nc(=NCc2ccc([N+](=O)[O-])cc2)c2sccc2[nH]1
CHEMBL3193459,Cc1ccc2[nH]c(=NC3=NC4(CCCC4)C4C(=O)CCCC4=N3)oc2c1
CHEMBL1951148,O=C(O)C1CN(Cc2cc(-c3noc(-c4cccc(-c5ccccc5)c4)n3)cs2)C1
CHEMBL3954574,CC1NOC(C)C1c1ccc2c(c1)CN(C)CC2c1ccc2ccccc2c1
CHEMBL1503084,CC(C)c1ccc(NC(=O)NC2(C(=O)NCc3cccnc3)CCCCC2)cc1
CHEMBL1736913,NC(=O)C1CCCN1Cc1nc(Cc2cccc(C(F)(F)F)c2)no1
CHEMBL525047,Cn1cnc(-c2ccccc2)c1N=c1cc[nH]c(=N)[nH]1
CHEMBL110307,COc1ccc2cc[nH]c(=NC(=N)N)c2c1
CHEMBL463221,Oc1c(-c2nnc(Cc3ccc(F)cc3)o2)nc(-c2ccncc2)c2cccnc12
CHEMBL464209,NC(=O)c1nc(-c2nnc(Cc3ccc(F)cc3)o2)c(O)c2ncccc12
CHEMBL462833,O=C1OCCN1c1nc(-c2nnc(Cc3ccc(F)cc3)o2)c(O)c2ncccc12
CHEMBL288814,C[C@H](c1ccccc1)C(CS)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
CHEMBL295454,COC(=O)C(Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2ccc[n+](C)c2)cc1
CHEMBL1891067,C=C1C(O)C[C@@H](C(C)C)N(CC(C)C)S1(=O)=O
CHEMBL1714372,CCc1c(C)[nH]c(SCC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)nc1=O
CHEMBL7772,CCNC(=O)Nc1ccc(Oc2cccc(OC)c2)cc1
CHEMBL32949,NS(=O)(=O)c1ccccc1NC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
CHEMBL1310572,CN(C(=O)CSc1nnc(C(F)(F)F)n1N)C1CCS(=O)(=O)C1
CHEMBL1938634,CO[C@]1(C)OC2C(=O)C(COC(C)=O)=CC(OCc3ccc4ccccc4c3)[C@@H]2O[C@@]1(C)OC
CHEMBL1440365,COc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NC(C)(C)C)cc1OC
CHEMBL329173,O=C(CCCOc1ccc2nc3[nH]c(=O)[nH]c3cc2c1)N1CCN(CCC2CCCCC2)CC1
CHEMBL327808,O=C(CCCOc1ccc2c(c1)Cn1cc(O)nc1N2)N1CCN(Cc2ccccc2)CC1
CHEMBL454678,Cc1cc(CNC(=O)c2cc(-c3ccc(CC(C)C)cc3)n(C)n2)ccc1OC(C)(C)C(=O)O
CHEMBL1079249,COC(=O)Nc1cc2c(cc1OC)[C@H]1CC[C@]3(C)C(=O)CC[C@H]3[C@@H]1CC2
CHEMBL1743872,CN(C)[C@H]1CC[C@@H](c2ccc(Cl)cc2)c2ccccc21
CHEMBL1887902,COc1ccc(NC(=O)CCCn2c(=O)[nH]c3ccccc3c2=O)cc1
CHEMBL169407,N=c1c2c([nH]c3cccc(O)c13)CCCC2O
CHEMBL1396628,O=C(Cn1c(O)c(Cc2ccccc2)[nH]c1=O)Nc1ccccc1F
CHEMBL57515,O=c1cnn(-c2ccc(Cc3ccc(Cl)cc3)c(Cl)c2)c(=O)[nH]1
CHEMBL1354741,CCCc1nnc(-n2c(O)c3oc4ccc(F)cc4c(=O)c3c2-c2ccc(C(=O)OC)cc2)s1
CHEMBL37815,CCOC(=O)C=C(C)C=CCC(C)CCC=C(C)C
CHEMBL292913,CCC(c1ccccc1)c1c(O)c2c(oc1=O)CCC2
CHEMBL1879486,COC1Cc2ccccc2N(C(N)=O)c2ccccc21
CHEMBL89427,c1ccc2c(c1)CCC(CNCCCN=c1[nH]ccs1)O2
CHEMBL451508,CCON=CCC(=O)c1ccc(CC)cc1
CHEMBL1898938,COc1ccc(C(=O)N=c2cc(C)o[nH]2)cc1[N+](=O)[O-]
CHEMBL1564960,COCC(C)NC(=S)N1CCN(c2ccccc2Cl)CC1
CHEMBL112785,N#Cc1cccc(-c2ccc3c(Cl)c[nH]c(=NC(=N)N)c3c2)c1
CHEMBL1895874,Cc1[nH]oc(=NS(=O)(=O)c2ccc(NC(=O)CCN3C(=O)c4ccccc4C3=O)cc2)c1C
CHEMBL164475,NCc1cccc(CNCCNCCCO)n1
CHEMBL366808,CCCn1c(=O)c2[nH]c(C3CC4C=CC3C4)nc2n(CCC)c1=O
CHEMBL257265,COc1cccc([C@@]2(OCCO)CCCC[C@@H]2CN(C)C)c1
CHEMBL124168,CN(CC(=O)Nc1ccc(S(N)(=O)=O)cc1I)C(=N)N
CHEMBL1707428,CCCS(=O)(=O)N1CCCC(C(=O)NCCN(CC)CC)C1
CHEMBL145305,COc1cccc(C(=O)NC(C)(C(=O)c2cc(C)cc(C)c2)C(C)C)c1C
CHEMBL1630061,Cc1c(C(C)OC(=O)Nc2cccc(Cl)c2)oc2ncnn12
CHEMBL52674,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(Br)c(F)c2F)cc1
CHEMBL404582,Fc1ccc(-c2nc(-c3ccccc3)nc3c2CNCC3)cc1
CHEMBL1649972,CS(=O)(=O)c1nnc(-c2ccc(-c3ccccc3)cc2)n1-c1ccccc1F
CHEMBL1770604,COc1ccc(N2Cc3ccccc3OCc3ccccc32)cc1
CHEMBL1697893,Cc1cc(NC(=O)COC(=O)c2cnccn2)ccc1Br
CHEMBL294185,CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)NCCN)cc3)nc2n(CCC)c1=S
CHEMBL249021,O=C(/C=C/c1ccc(Cl)c(Cl)c1)c1ccc(N2C(=O)C=CC2=O)cc1
CHEMBL440021,NC(C(=O)N1Cc2ccccc2C1)C1CCCCC1
CHEMBL1396892,COc1ccc(C2C(C(=O)Nc3ccc(C)cc3C)C(C)=Nc3nc(SC)nn32)cc1OC
CHEMBL1877869,COc1ccc(CN(C)C(=O)C=CC2O[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]2O)cc1OC
CHEMBL1643517,CNC1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1
CHEMBL1882245,Cc1cc(-c2nnc(SCC(=O)Nc3ccc(F)c(F)c3)n2N)[nH]n1
CHEMBL248965,O=C(O)c1ccc2nc(/C=C/c3cccc(Cl)c3)ccc2c1
CHEMBL188841,CN(C)C1CCc2ccc(O)cc2C1(C)C
CHEMBL188805,C=CCNC1CCc2ccc(O)cc2C1(C)C
CHEMBL541518,O=c1c2ccccc2n(CCCCOc2ccccc2)c2occc12
CHEMBL399693,CC(c1ccc([N+](=O)[O-])cc1)N1CC(C(=O)N2CCCC2)[C@@H](N)C1
CHEMBL2037442,CC(=NNC(=S)Nc1ccccc1F)c1ccccn1
CHEMBL560567,CCOC(=O)C(C(=O)OCC)C(CC(=O)C[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1
CHEMBL250399,N#Cc1cc(CN2CC(C(=O)N3CCCC3)[C@@H](N)C2)ccc1F
CHEMBL35021,NS(=O)(=O)c1ccc(COC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)cc1
CHEMBL95358,CC(=O)NCCN=c1cc[nH]c2ccccc12
CHEMBL1728740,COc1cc(NC(=O)CN2CCN(c3ccccn3)CC2)cc(OC)c1OC
CHEMBL1580503,CC1CCCO1
CHEMBL422734,CCCCCCCCNC1C=C(CO)C(O)C(O)C1O
CHEMBL404848,CC1=CC2CC3=C([C@H](C)[C@@H]2OC1=O)[C@H](O)C[C@@]1(C)[C@@H]2CC[C@@H]4C(=C[C@@]2(O)C[C@@H]31)C=CC(=O)OC4(C)C
CHEMBL1924044,CCCC[N+]12CCC(CC1)[C@@H](OC(=O)[C@](C)(c1ccccc1)N1CCCCC1)C2
CHEMBL3209006,Cc1nn(C)c(C)c1C=NNC(=O)CCn1cc([N+](=O)[O-])cn1
CHEMBL1427799,N=c1[nH]onc1C(=O)NCCNC(=O)c1ccccc1F
CHEMBL48365,COc1cc2c(cc1OC)CN(c1ccncc1)CC2
CHEMBL1873967,Cc1cc(=O)nc2c3ccccc3n(CC(=O)NCCCN3CCCC3=O)n12
CHEMBL1725064,CC(=O)c1cccc(CN2CCC(n3[nH]ccc3=NC(=O)CCc3ccccc3)CC2)c1
CHEMBL1414247,Cn1cc(C(=O)N2CCc3ccccc3C2)c(=O)c2cc(S(=O)(=O)N3CCCCC3)ccc21
CHEMBL2041954,Clc1ccc(Sc2ncnc3ccccc23)cc1
CHEMBL1875492,Cc1occc1C(=O)NNC(=O)c1ccc(Br)o1
CHEMBL396158,C[N+]1(CCCC(=O)Nc2ccc3c(c2)C(=O)c2cccc4ccnc-3c24)CCCC1
CHEMBL1612063,CC(OC(=O)c1cc(S(=O)(=O)N(C)C)ccc1N1CCCC1)C(=O)NCc1ccccc1
CHEMBL179007,COc1cc(C2CC(=O)c3cc4c(cc32)OCO4)cc(OC)c1O
CHEMBL80706,Fc1ccc(-c2cc(Cl)cc3c2N2CCNCCC2C3)cc1
CHEMBL184375,Cc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)ccc(F)c2F)cc1C
CHEMBL541393,CNC1(COc2ccc(C)nc2)CC1
CHEMBL1330970,O=C(COC(=O)c1c[nH]c(=O)[nH]c1=O)Nc1cccc(S(=O)(=O)N2CCCCC2)c1
CHEMBL249406,Cn1cc(-c2ccc(CN3CC(C(=O)N4CCC[C@H]4C#N)[C@@H](N)C3)cc2)cn1
CHEMBL249408,N#Cc1ccc2c(c1)CCC2N1CC(C(=O)C2CCC[C@H]2C#N)[C@@H](N)C1
CHEMBL1870878,O=C(NCCC(=O)N1CCC2(CC1)NCCc1[nH]cnc12)c1ccc(F)c(F)c1
CHEMBL1730340,N#CC1(NC(=O)CSc2nncn2-c2ccccc2F)CCCC1
CHEMBL1894535,O=S(=O)(CCNCc1ccccc1)NC1CCCCC1
CHEMBL1877025,Cc1cccc(C)c1NC(=O)CN(C)C(=O)C(C)NC(=O)c1ccco1
CHEMBL1319921,O=C(NCc1nnc(SCC(=O)N2CCOCC2)o1)c1c(F)cccc1Cl
CHEMBL148096,NC(=O)N(O)C1CCn2c1cc1cc(Oc3ccccc3)ccc12
CHEMBL1874654,Cc1ccc(OCCC(=O)OCC(=O)Nc2ccc3c(c2)OCCO3)cc1
CHEMBL1914481,CC(C)C(NS(=O)(=O)c1ccc2ccccc2c1)C(O)=NO
CHEMBL1916836,CC(C)CCN(C(C(O)=NO)C(C)C)S(=O)(=O)c1cnc2ccccc2c1
CHEMBL1788365,CN[C@H]1CC[C@@H](c2ccccc2)c2ccccc21
CHEMBL360573,CN(C)S(=O)(=O)c1ccc(N=c2cc(N[C@H]3CC[C@H](N)CC3)[nH]c3c(C#N)cnn23)cc1
CHEMBL100675,Cc1ccc(Cl)c(N=c2cc(Nc3ccc(OCC(O)CN(C)C)cc3)[nH]cn2)c1
CHEMBL1733251,CCOc1ccc(CCNC(=O)c2c(C)noc2C)cc1OCC
CHEMBL1352327,O=C(COc1nc2ccccc2nc1N1CCOCC1)NC1CCCCC1
CHEMBL2046618,O=C(NCCCCN1CCc2nc(C(O)=NO)sc2C1)c1ccc(-c2ccccc2)s1
CHEMBL2036788,CN=c1nc2c(c[nH]1)c(-c1ccc(-c3ccccc3)cc1)nn2CC1CCC(N)CC1
CHEMBL1612329,CN(Cc1cccs1)C(=O)Cn1cnc2ccccc2c1=O
CHEMBL1872751,CCCCc1n[nH]c(=NC(=O)CCc2ccccc2)s1
CHEMBL1885238,CCN(Cc1ccccc1)S(=O)(=O)c1c[nH]c(C(=O)OC)c1
CHEMBL1896666,CCCOC(=O)c1ccc(NC(=O)COC(=O)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1
CHEMBL1436616,Cc1ccc2oc(=O)c3cc(C(=O)Nc4cccc(C#N)c4)sc3c2c1
CHEMBL1704673,COc1ccc(-c2[nH]ncc2CN2CCC(c3ccncc3)CC2)cc1F
CHEMBL1883582,O=C(COC(=O)COc1ccccc1F)NCc1ccco1
CHEMBL1866850,CCn1cc(C(=O)NCCc2ccccc2C)c(=O)c2ccc(C)nc21
CHEMBL275053,Cc1cccc(-c2ccc(S(=O)(=O)[C@@H]3CCOC[C@]3(O)C(O)=NO)cc2)c1
CHEMBL1902365,O=C(O)C(Oc1ccc2ccccc2c1)c1ccccc1
CHEMBL1571569,CC(=O)Nc1cccc(C(=O)OC2CCOC2=O)c1
CHEMBL1391852,CCc1nnc(SCC(=O)Nc2ccc3c(c2)OCO3)o1
CHEMBL1730306,O=C(CN1CCN(S(=O)(=O)c2ccc(F)c(Cl)c2)CC1)N1CCOCC1
CHEMBL390408,COc1ccc(-n2cc3c(n2)c(=NC(=O)Cc2ccccc2)[nH]c2ccccc23)cc1
CHEMBL1881372,CCOC(=O)c1[nH]c(=O)[nH]c1CNc1ccccc1C#N
CHEMBL104575,COc1ccc(O)c(C(=O)/C=C/c2ccccc2)c1
CHEMBL106365,COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2cc(CCC(N)=O)ccc12
CHEMBL332200,CNCC(=O)Nc1ccccc1S(N)(=O)=O
CHEMBL1489833,Cc1ccc(N=c2[nH]c(O)c(CC(=O)O)s2)cc1
CHEMBL2420846,Nc1cccc(Cl)c1C(=O)N=c1cc[nH]cc1
CHEMBL1726283,CC(=O)Nc1cccc(NC(=O)CSc2nc(=O)n(CCCN3CCOCC3)c3c2CCC3)c1
CHEMBL1812230,CN(c1cc2ncc(=O)[nH]c2cc1NC(=S)NC(=O)c1ccc(F)cc1)C1CCCCC1
CHEMBL26070,Cn1c(=O)c2c(nc(/C=C/c3cccc([N+](=O)[O-])c3)n2C)n(C)c1=O
CHEMBL1811927,CCCCCn1cc(C(=O)O)c(=O)c2c(O)c(Cc3cccc(Cl)c3F)ccc21
CHEMBL119618,CCCN(C(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2)C1CC1
CHEMBL1717453,Cc1cc(OCC(=O)OCC(=O)N2CCc3ccccc32)ccc1Cl
CHEMBL260131,C#CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN
CHEMBL1373551,Cc1ccc(S(=O)(=O)Nc2c(C)nn(C)c2C)cc1
CHEMBL260344,O=C(N=c1[nH][nH]c2nc(-c3ccccc3)ccc12)C1CC1
CHEMBL3189965,CC1(C)OC(=O)C(C=NC(C=O)C(=O)O)C(O)O1
CHEMBL362818,CCCC(=O)O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1
CHEMBL1871884,COc1cc(C(=O)O)cc(NC(=O)c2ccco2)c1OC
CHEMBL1288933,O=C(Cc1ccccc1)Nc1ccsc1CO
CHEMBL293141,CC(c1ccc(-c2cccs2)s1)N(O)C(N)=O
CHEMBL1874463,CSc1ccc(Cl)c(C(=O)NNC(=O)c2csc(N3CCOCC3)n2)c1
CHEMBL2024514,CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1
CHEMBL1956934,CCS(=O)(=O)c1ccc2oc(=NC3CCC(C(C)(C)C)CC3)[nH]c2c1
CHEMBL1904706,CCOC(=O)C1CCN(S(=O)(=O)CCNC(=O)c2ccc3c(c2)OCO3)CC1
CHEMBL363489,CC(=O)NC1Cc2ccc(S(=O)(=O)O)cc2C1
CHEMBL1906341,CN(CC(=O)Nc1ccccc1C(F)(F)F)C(=O)c1cc(Cl)nc2ccccc12
CHEMBL330060,COc1ccccc1N1CCN(CCCNc2ccccc2C(=O)N(C)C)CC1
CHEMBL2443342,CCCCCCCC/C=C/N(NC(=O)COC)C(=O)OC(C)(C)C
CHEMBL1971210,CC(=NNC(=O)CCC(=O)NCc1ccccc1)c1ccco1
CHEMBL1897464,CC1CCCCC12NC(=O)N(CC(=O)OCc1c(F)cccc1Cl)C2=O
CHEMBL191875,CN1CCC(c2cc(-c3ccncc3)c(-c3ccsc3)[nH]2)CC1
CHEMBL1922304,Clc1ccc(-n2cc(C3=NCCN3)cn2)cc1Cl
CHEMBL2373740,C[C@]12CCC3C(CC[C@@H]4[C@H]5O[C@H]5CC[C@]34C)C1CC[C@@H]2O
CHEMBL190487,O=C1C(c2ccc(O)cc2)=C(Br)c2c(O)cc(O)cc21
CHEMBL1534797,Cc1cc(=O)c(C(=O)O)nn1-c1ccccc1[N+](=O)[O-]
CHEMBL86169,N#Cc1ccc(C(c2ccccc2)N2CCN(c3ncnc4c3cnn4-c3ccccc3)CC2)cc1
CHEMBL469188,C[C@H]1C2Cc3cc4[nH]cnc(=O)c4cc3[C@@]1(C)CCN2CC1CC1
CHEMBL498701,CC1=CC(c2ccccc2)C(C=O)C=C1
CHEMBL3212144,COCCn1/c(=N/C(=O)CSCC(=O)N2CCOCC2)sc2ccccc21
CHEMBL1822684,COC(=O)c1nc(-c2ccsc2)n(-c2ccc(C(F)(F)F)cc2)n1
CHEMBL1451705,O=C(Cc1ccccc1)NC(Cc1ccccc1)C(=O)O
CHEMBL1731652,C=CCCC(=O)N1CCC(n2[nH]ccc2=NC(=O)c2ccccc2C)CC1
CHEMBL192218,N#Cc1cc(O)c(Cl)c2ccc(-c3ccc(O)cc3)cc12
CHEMBL1822934,COc1ccc2cc(C(=O)NCCF)c(=O)[nH]c2c1OC
CHEMBL303537,O=C(O)COc1cccc2cc(CCNC[C@H](O)c3cccc(Cl)c3)[nH]c12
CHEMBL1402449,O=C(COC(=O)COc1cccc(Br)c1)Nc1c(Cl)cccc1Cl
CHEMBL186062,COCCN(C)CCn1cnc2c(=NC3CCCCC3)[nH]c(C#N)nc21
CHEMBL216178,N[C@@H](CC(=O)N1CCCNC(=O)C1Cc1ccccn1)Cc1cc(F)c(F)cc1F
CHEMBL1885999,O=C(NCCN1CCCC1)c1cccc(Cl)c1
CHEMBL1711296,Cc1noc(C)c1COc1ccc(C(=O)OCC(=O)NCCn2c(O)csc2=O)cc1
CHEMBL3216148,CCCn1c(CN2CCCC2)nc2ccccc21
